gene_id	f2	f3	f6	f8	f10	f11
WBGene00013701	89.00	46.00	24.00	53.00	7.00	32.00
WBGene00013702	146.43	59.02	218.88	197.08	126.95	141.33
WBGene00013703	1470.00	768.00	360.00	1470.00	1157.00	836.00
WBGene00013704	1064.00	399.00	1037.00	690.00	358.00	328.00
WBGene00013705	4.00	1.00	0.00	16.00	8.00	0.00
WBGene00013706	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00013707	0.00	1.33	1.28	0.00	3.62	0.00
WBGene00013708	1165.00	677.00	484.00	1163.00	660.00	628.00
WBGene00013709	2642.00	1370.00	369.00	2192.00	1771.00	1165.00
WBGene00013710	304.00	133.00	149.00	345.00	151.00	189.00
WBGene00013711	13.69	15.66	5.28	17.94	3.09	0.00
WBGene00013712	305.31	149.34	229.72	300.06	133.91	128.00
WBGene00013713	1157.00	719.00	542.00	1733.00	764.00	920.00
WBGene00013715	7.00	10.00	0.00	3.00	3.00	4.00
WBGene00013716	420.00	222.00	132.00	443.00	306.00	319.00
WBGene00013717	168.00	88.00	54.00	187.00	134.00	115.00
WBGene00013718	2199.00	1279.00	662.00	2257.00	1269.00	1188.00
WBGene00013719	1220.00	709.00	174.00	1257.00	999.00	710.00
WBGene00013720	2742.00	1480.00	3431.00	3199.00	2293.00	2747.00
WBGene00013721	0.00	1.00	0.50	1.00	4.24	2.65
WBGene00013722	0.00	1.00	0.50	1.00	4.24	2.65
WBGene00013723	1291.00	747.00	1316.00	2537.63	1110.00	1238.00
WBGene00013724	1952.00	993.00	1294.00	1884.00	1622.00	1668.00
WBGene00013725	409.00	239.00	135.00	517.00	353.00	252.00
WBGene00013726	147.00	93.00	26.00	153.00	67.00	117.00
WBGene00013727	514.00	289.00	168.00	443.00	367.00	347.00
WBGene00013728	3174.00	1618.00	2159.00	4585.00	3084.00	3491.00
WBGene00013729	3407.00	1914.00	1636.00	2700.00	2048.00	1987.00
WBGene00013730	515.00	388.00	175.00	624.00	432.00	380.00
WBGene00013732	4005.00	2002.00	253.00	3214.00	1903.00	1554.00
WBGene00013734	994.00	689.00	326.00	874.00	617.00	639.00
WBGene00013735	5164.00	3334.19	3795.98	7058.00	3875.00	3309.00
WBGene00013736	2019.00	1357.00	1178.00	2137.00	1351.00	1509.00
WBGene00013737	2492.00	1342.00	866.00	1988.00	1340.00	1323.00
WBGene00013738	2627.00	1435.00	1274.00	2783.00	2083.00	1793.00
WBGene00013739	680.59	593.73	101.13	1058.54	444.41	424.40
WBGene00013740	2632.00	1368.00	1252.00	2178.00	1827.00	2007.00
WBGene00013741	270.00	134.00	231.00	311.00	209.00	281.00
WBGene00013742	1937.00	1249.00	1157.00	2284.00	1529.00	1388.00
WBGene00013744	9.59	7.51	4.34	5.44	3.19	9.53
WBGene00013746	389.00	220.00	211.00	433.00	156.00	166.00
WBGene00013747	243.00	95.00	135.00	171.00	76.00	99.00
WBGene00013748	244.00	131.00	260.00	836.00	72.00	124.00
WBGene00013749	64.91	44.89	15.00	69.93	20.00	25.00
WBGene00013750	65.00	39.00	1.00	54.00	18.00	21.00
WBGene00013751	153.00	105.00	83.00	144.00	111.00	91.00
WBGene00013752	1671.00	889.00	824.00	1165.00	544.00	519.00
WBGene00013753	105.00	85.00	59.00	215.00	28.00	58.00
WBGene00013754	4.00	1.00	4.00	32.00	0.00	0.00
WBGene00013755	111.00	80.00	60.00	122.00	62.00	46.00
WBGene00013756	477.00	385.00	116.00	575.99	395.00	279.00
WBGene00013757	6.00	6.00	0.00	12.00	1.00	13.00
WBGene00013758	431.00	278.00	215.00	403.00	226.00	193.00
WBGene00013759	20.00	5.00	13.00	13.00	8.00	17.00
WBGene00013760	0.00	0.00	1.00	0.00	0.00	0.00
WBGene00013761	93.00	53.00	52.00	97.00	76.00	58.00
WBGene00013762	93.00	49.00	44.00	175.00	67.00	47.00
WBGene00013763	89.00	71.00	10.00	140.00	102.00	79.00
WBGene00013764	8.00	1.08	2.22	6.76	6.47	6.65
WBGene00013765	3397.00	2018.00	1718.00	3243.00	2928.00	2610.00
WBGene00013766	24311.00	15052.00	26961.00	19898.00	15192.00	16601.00
WBGene00013768	1441.00	814.00	505.00	1576.00	933.00	905.00
WBGene00013770	5.00	4.92	3.78	4.24	1.53	11.35
WBGene00013771	513.00	396.00	232.00	1033.00	465.00	368.00
WBGene00013772	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00013773	9.18	1.58	0.00	11.88	5.85	4.03
WBGene00013774	8.00	6.00	3.00	18.00	9.00	6.00
WBGene00013775	15.87	13.84	15.00	36.46	22.00	27.14
WBGene00013776	10.13	11.16	13.00	41.54	27.00	7.86
WBGene00013777	25.82	18.42	4.00	31.12	7.15	3.97
WBGene00013778	52.00	24.00	16.00	30.00	6.00	3.00
WBGene00013779	8.00	5.00	19.00	10.00	14.00	4.00
WBGene00013781	236.00	120.00	182.00	177.00	123.00	146.00
WBGene00013782	56.00	24.00	28.00	93.00	24.00	29.00
WBGene00013783	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00013784	386.00	188.00	511.00	333.00	255.00	289.00
WBGene00013785	220.00	136.00	140.00	338.00	160.00	218.00
WBGene00013786	6.00	0.00	0.00	3.00	3.00	4.00
WBGene00013788	1.00	2.00	3.00	7.00	7.00	7.00
WBGene00013789	1353.00	850.00	442.00	1652.00	896.00	932.00
WBGene00013790	2268.00	1562.00	2737.00	2333.00	2639.00	2286.00
WBGene00013791	1.00	0.00	0.00	0.00	0.00	0.00
WBGene00013792	1971.00	1371.00	1242.00	2274.00	1912.00	1720.00
WBGene00013794	16.00	8.00	14.00	12.00	23.00	15.00
WBGene00013795	2.00	0.00	0.00	0.00	0.00	0.00
WBGene00013796	9.00	7.00	6.00	17.00	5.00	9.00
WBGene00013797	3.00	1.00	0.00	1.00	6.00	3.00
WBGene00013798	0.00	0.00	1.00	0.00	0.00	0.00
WBGene00013799	19.00	18.00	8.00	11.00	21.00	21.00
WBGene00013800	261.00	150.00	139.00	354.00	184.00	148.00
WBGene00013801	236.99	132.97	123.02	308.59	98.07	73.89
WBGene00013802	192.58	125.00	16.00	216.12	61.70	72.00
WBGene00013803	600.00	327.00	52.00	620.00	439.00	336.00
WBGene00013804	1350.00	843.00	404.00	1917.00	1381.00	1290.00
WBGene00013805	4688.00	2469.00	2614.00	5839.00	3608.00	3877.00
WBGene00013806	313.00	131.00	437.00	300.00	132.00	186.00
WBGene00013807	2157.00	1238.00	1517.00	2654.00	2195.00	2093.00
WBGene00013808	4402.00	2522.00	577.00	4539.00	3061.00	2494.00
WBGene00013809	156.00	94.00	54.00	226.00	63.00	69.00
WBGene00013810	28.43	25.96	15.90	57.40	9.88	18.36
WBGene00013811	248.97	128.00	74.98	273.38	89.84	103.08
WBGene00013812	45.00	30.00	20.00	38.00	32.00	17.00
WBGene00013814	2.00	2.00	0.00	2.00	2.00	4.00
WBGene00013815	86.00	29.00	109.98	34.00	8.00	15.00
WBGene00013816	6.00	4.00	6.00	3.00	7.00	9.00
WBGene00013817	0.00	0.00	4.00	1.00	2.00	1.00
WBGene00013819	444.00	242.00	402.00	580.00	533.00	427.00
WBGene00013820	6.00	0.00	2.00	4.00	1.00	0.00
WBGene00013821	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00013822	42.00	37.00	4.00	93.00	17.00	24.00
WBGene00013823	76.00	46.00	64.00	98.00	29.00	45.00
WBGene00013824	309.00	163.00	164.00	281.00	93.00	119.00
WBGene00013825	5.00	6.00	1.00	4.00	0.00	4.00
WBGene00013826	16.02	13.16	2.69	11.35	18.49	17.62
WBGene00013827	0.00	0.00	0.00	1.00	0.00	0.00
WBGene00013828	4.00	2.00	0.00	7.00	0.00	0.00
WBGene00013829	8.96	5.09	9.57	11.20	13.79	3.16
WBGene00013830	1.00	3.00	0.00	1.81	6.00	1.36
WBGene00013831	9.00	2.00	5.00	4.00	2.00	1.00
WBGene00013832	6.69	1.00	2.27	4.12	3.22	2.00
WBGene00013833	32.00	10.00	4.00	28.00	17.00	18.00
WBGene00013834	4.00	7.00	9.00	5.00	3.00	2.00
WBGene00013835	196.00	118.00	72.00	161.00	152.00	144.00
WBGene00013836	45.00	21.00	23.00	55.00	28.00	30.00
WBGene00013837	52.00	24.00	14.00	28.00	35.00	26.00
WBGene00013838	92.00	37.00	11.00	102.00	70.00	68.00
WBGene00013839	72.00	30.00	3.00	121.00	65.00	67.00
WBGene00013840	174.59	93.05	62.77	156.85	224.72	214.64
WBGene00013841	230.00	102.00	64.00	242.00	110.00	106.00
WBGene00013842	42.00	19.00	20.00	48.00	20.00	30.00
WBGene00013843	4.00	7.00	1.00	11.00	19.00	2.00
WBGene00013844	3.00	3.00	1.00	6.00	0.00	0.00
WBGene00013845	159.00	54.00	59.00	142.00	93.00	70.00
WBGene00013846	60.00	38.00	29.00	85.00	44.00	12.00
WBGene00013847	348.00	191.00	91.00	243.00	179.00	172.00
WBGene00013848	258.00	130.00	135.00	231.00	126.00	115.00
WBGene00013849	63.00	34.00	29.00	64.00	23.00	22.00
WBGene00013850	24.00	21.00	15.00	11.00	11.00	0.00
WBGene00013852	267.00	150.00	245.00	324.00	155.00	137.00
WBGene00013853	186.00	104.00	60.00	260.00	182.00	132.00
WBGene00013854	878.00	494.00	699.00	792.00	505.00	659.00
WBGene00013855	50.00	38.00	15.00	44.00	16.00	23.00
WBGene00013856	24.00	6.00	10.00	15.00	4.00	3.00
WBGene00013857	501.00	366.00	178.00	724.00	418.00	395.00
WBGene00013858	1542.00	900.00	1724.00	2933.00	1748.00	1790.00
WBGene00013859	3590.00	2975.00	2448.00	5266.00	2800.00	2069.00
WBGene00013860	356.00	217.00	86.00	447.00	178.00	168.00
WBGene00013862	638.00	337.00	125.00	738.00	488.00	503.00
WBGene00013863	25.00	13.00	5.00	31.00	27.00	17.00
WBGene00013865	72.00	42.00	122.00	86.00	43.00	33.00
WBGene00013866	722.00	653.00	544.00	1312.00	419.00	378.00
WBGene00013867	14190.00	7702.00	16125.00	20206.00	13390.00	12540.00
WBGene00013868	17.00	13.00	3.00	38.00	16.00	17.00
WBGene00013869	509.00	298.00	344.00	705.00	293.00	318.00
WBGene00013870	518.00	299.00	28.00	546.00	294.00	317.00
WBGene00013871	9.00	5.00	9.00	5.00	5.00	7.00
WBGene00013872	87.00	48.00	63.00	152.00	34.00	29.00
WBGene00013873	16.00	3.00	6.00	6.00	3.00	6.00
WBGene00013874	653.00	263.00	132.00	503.00	349.00	321.00
WBGene00013875	468.00	204.00	95.00	596.00	237.00	157.00
WBGene00013876	85.00	72.00	24.00	141.00	76.00	68.00
WBGene00013877	913.00	515.00	731.00	999.00	638.00	680.00
WBGene00013878	1822.00	1020.00	399.00	2210.00	1318.00	1077.00
WBGene00013879	137.00	107.00	50.00	375.98	102.00	175.00
WBGene00013880	1293.00	722.00	522.00	1673.00	1337.00	930.00
WBGene00013881	512.00	280.00	113.00	596.00	378.00	375.00
WBGene00013882	14981.00	7118.00	9674.00	15842.00	7334.00	8133.00
WBGene00013883	87.00	58.00	83.00	53.00	48.00	40.00
WBGene00013884	2884.00	1752.00	775.00	4419.00	1787.00	1357.00
WBGene00013886	129.00	64.00	155.00	182.00	119.00	127.00
WBGene00013887	568.95	266.91	841.86	1703.12	732.91	1527.50
WBGene00013888	6.50	0.00	6.54	11.65	9.51	22.06
WBGene00013889	9.50	5.00	4.00	23.50	14.00	16.00
WBGene00013890	40.49	23.68	8.00	78.41	33.50	27.39
WBGene00013891	230.00	158.00	272.00	216.00	156.00	164.00
WBGene00013892	709.00	582.00	105.00	1141.00	797.00	501.00
WBGene00013893	701.00	410.00	446.00	815.00	595.00	664.00
WBGene00013894	9159.00	5078.00	7039.00	9270.00	8071.00	8343.00
WBGene00013895	568.00	333.00	263.00	916.00	1079.00	914.00
WBGene00013896	218.00	157.00	13.00	329.00	167.00	151.00
WBGene00013897	109.00	63.00	55.56	78.61	30.00	37.00
WBGene00013898	2762.00	1968.00	531.00	3376.00	1203.00	1009.00
WBGene00013899	654.00	418.00	261.00	680.00	337.00	267.00
WBGene00013900	1513.00	895.00	318.00	1227.00	1530.00	1038.00
WBGene00013901	36.00	23.00	15.00	76.00	45.00	47.00
WBGene00013902	275.00	169.00	87.00	228.00	93.00	99.00
WBGene00013903	21.00	6.00	5.00	18.00	8.00	6.00
WBGene00013904	312.00	213.00	70.00	362.00	326.00	215.00
WBGene00013905	36.00	23.00	5.00	80.00	14.00	7.00
WBGene00013906	267.00	112.00	6.00	403.00	107.00	59.00
WBGene00013907	7.00	2.00	0.00	4.00	2.00	2.00
WBGene00013908	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00013909	0.00	0.00	0.00	1.00	0.00	0.00
WBGene00013910	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00013911	3.00	1.00	0.00	2.00	0.00	2.00
WBGene00013912	2.00	0.00	0.00	1.00	0.00	0.00
WBGene00013913	0.00	0.00	1.00	0.00	0.00	0.00
WBGene00013914	98.00	41.00	20.00	61.00	24.00	42.00
WBGene00013915	3.00	0.00	0.00	0.00	0.00	0.00
WBGene00013916	0.00	1.00	0.00	4.00	3.00	1.00
WBGene00013917	526.00	292.00	206.00	402.00	367.00	298.00
WBGene00013918	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00013919	497.00	361.00	82.00	697.00	441.00	316.00
WBGene00013920	1360.00	674.00	641.00	1615.00	889.00	818.00
WBGene00013921	807.12	375.47	126.45	700.40	314.12	338.55
WBGene00013922	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00013923	239.00	156.00	88.00	192.00	155.00	111.00
WBGene00013924	10136.00	5016.00	4689.00	6800.00	5207.00	5103.00
WBGene00013925	1240.00	945.00	406.00	1307.00	1057.00	788.00
WBGene00013926	1521.00	902.00	787.00	1638.00	1100.00	937.00
WBGene00013927	38.00	20.00	58.00	8.00	6.00	13.00
WBGene00013928	5.00	2.00	11.00	6.00	8.00	2.00
WBGene00013929	0.00	1.00	0.00	0.00	0.00	0.00
WBGene00013930	0.00	1.00	3.00	1.00	0.00	1.00
WBGene00013931	67.00	28.90	82.00	62.00	31.00	21.00
WBGene00013932	0.00	1.10	0.00	0.00	0.00	0.00
WBGene00013933	52.00	27.00	67.00	14.00	19.00	11.00
WBGene00013934	2100.00	1228.00	524.00	1445.00	728.00	752.00
WBGene00013935	45.00	6.00	4.00	8.00	13.00	7.00
WBGene00013937	2.00	0.00	2.00	0.00	0.00	0.00
WBGene00013938	3.00	6.00	1.00	14.00	15.00	0.00
WBGene00013939	21.00	5.00	12.00	7.00	0.00	3.00
WBGene00013940	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00013941	3.00	1.00	0.00	1.00	0.00	2.00
WBGene00013942	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00013943	4.00	0.00	1.00	0.00	2.00	0.00
WBGene00013944	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00013946	118.00	72.00	79.00	112.00	371.00	417.00
WBGene00013947	164.00	74.00	27.00	62.00	256.00	240.00
WBGene00013948	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00013949	229.00	120.00	236.00	183.00	160.00	162.00
WBGene00013950	274.00	155.00	352.00	431.00	232.00	185.00
WBGene00013951	35.00	23.00	38.00	89.00	50.00	47.00
WBGene00013953	2.30	0.00	2.25	0.00	0.00	0.00
WBGene00013954	0.00	1.00	2.00	0.00	0.00	0.00
WBGene00013955	36.00	14.00	11.00	62.00	60.00	25.00
WBGene00013956	1504.00	719.00	1668.00	1604.00	870.00	1249.00
WBGene00013957	30.00	8.00	6.00	26.00	9.00	10.00
WBGene00013958	2089.00	1477.00	835.00	3205.00	2102.00	1768.00
WBGene00013959	307.00	194.00	177.00	357.00	146.00	140.00
WBGene00013960	33.00	18.00	25.00	56.00	6.00	10.00
WBGene00013961	16.00	11.00	5.00	5.00	6.00	21.00
WBGene00013962	558.00	300.00	342.00	625.00	246.00	219.00
WBGene00013963	525.00	261.00	133.00	443.00	74.00	52.00
WBGene00013964	1268.00	685.00	241.00	622.00	869.00	607.00
WBGene00013965	98.00	67.00	38.00	120.00	48.00	43.00
WBGene00013966	166.00	100.00	26.00	271.00	197.00	140.00
WBGene00013967	765.00	470.00	304.00	1005.00	620.00	598.00
WBGene00013968	720.00	313.00	631.00	530.00	471.00	510.00
WBGene00013969	5794.58	3504.00	3987.00	4311.00	2287.94	2148.00
WBGene00013970	532.00	256.00	119.00	371.00	127.00	162.00
WBGene00013971	0.00	0.00	3.00	118.00	0.00	0.00
WBGene00013972	20.00	8.00	38.00	41.00	68.00	69.00
WBGene00013973	0.00	3.00	1.00	128.00	0.00	0.00
WBGene00013974	18.00	8.00	7.00	16.00	4.00	7.00
WBGene00013975	20.00	7.00	2.00	22.00	6.00	13.00
WBGene00013976	266.00	137.00	54.00	250.00	133.00	117.00
WBGene00013978	129.18	99.50	48.27	187.54	66.05	98.04
WBGene00013979	142.82	92.50	59.73	192.46	65.95	54.96
WBGene00013980	387.34	153.38	119.50	259.47	202.30	336.55
WBGene00013982	73.00	56.00	34.00	111.00	75.00	53.00
WBGene00013983	2162.00	1573.00	518.00	3714.00	1798.00	1580.00
WBGene00013984	1214.00	674.00	1081.00	1262.00	1213.00	1247.00
WBGene00013985	1786.00	1194.00	794.00	1963.00	1415.00	1398.00
WBGene00013986	817.00	417.00	640.00	1059.00	912.00	1397.00
WBGene00013987	1078.00	576.00	992.00	1624.00	772.00	884.00
WBGene00013988	332.00	196.00	606.99	674.00	312.00	408.00
WBGene00013989	371.00	144.00	269.00	292.00	104.00	183.00
WBGene00013993	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00013994	592.00	367.00	122.00	593.00	416.00	288.00
WBGene00013995	16.00	14.00	1.00	28.00	2.00	11.00
WBGene00013996	466.00	249.00	135.00	605.00	271.00	258.00
WBGene00013997	4217.00	2318.00	1804.00	4184.00	3432.00	3336.00
WBGene00013998	2382.00	1403.00	549.00	2199.00	1888.00	1565.00
WBGene00013999	1767.00	951.00	1665.00	2928.00	1096.00	1338.00
WBGene00014000	9019.00	4722.00	6832.00	8112.00	8289.00	9013.00
WBGene00014001	1809.00	1265.00	1351.00	2291.00	1786.00	1556.00
WBGene00014002	567.00	241.00	527.00	582.00	133.00	218.00
WBGene00014003	1227.00	606.00	670.00	504.00	472.00	629.00
WBGene00014004	603.00	350.00	144.00	677.00	419.00	458.00
WBGene00014005	41.98	39.52	9.32	29.08	11.57	11.71
WBGene00014006	2816.00	1550.00	790.00	3165.00	1461.00	1277.00
WBGene00014007	689.00	355.00	527.00	828.00	294.00	394.00
WBGene00014008	83.00	39.00	26.00	90.00	34.00	20.00
WBGene00014009	29.00	30.00	4.00	36.00	20.00	38.00
WBGene00014011	1193.00	797.00	740.00	1335.00	1024.00	1100.00
WBGene00014012	858.00	522.00	430.00	1043.00	554.00	405.00
WBGene00014013	3295.00	2200.00	1352.00	3420.00	1765.00	1330.00
WBGene00014014	326.00	157.00	228.00	449.00	257.00	247.00
WBGene00014015	1027.00	638.00	289.00	1124.00	819.00	622.00
WBGene00014016	24289.00	16024.00	26223.00	32574.00	21531.00	24141.00
WBGene00014017	9790.00	5959.00	6830.00	10906.00	7915.00	6807.00
WBGene00014018	1004.00	582.00	171.00	949.00	427.00	486.00
WBGene00014019	2476.00	1463.00	1089.00	2380.00	2198.00	2007.00
WBGene00014020	595.00	405.00	104.00	925.00	433.00	492.00
WBGene00014021	379.00	197.00	285.00	437.00	132.00	146.00
WBGene00014022	3437.00	1844.00	2468.00	3185.00	2388.00	2906.00
WBGene00014023	1704.00	927.00	357.00	1698.00	1053.00	890.00
WBGene00014024	85.00	54.00	98.00	138.00	60.00	65.00
WBGene00014025	4941.00	2988.00	1583.00	4582.00	3405.00	2947.00
WBGene00014026	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014027	81.00	66.00	9.00	114.00	52.00	48.00
WBGene00014028	185.93	134.79	69.75	287.60	153.68	134.77
WBGene00014029	1189.72	712.87	728.05	1059.93	354.40	439.67
WBGene00014030	3974.68	2133.00	3326.00	7201.00	6329.00	7600.00
WBGene00014031	417.00	245.00	68.00	464.00	225.00	244.00
WBGene00014032	299.60	177.13	181.95	230.07	53.60	75.33
WBGene00014033	61.00	51.00	7.00	71.00	40.00	25.00
WBGene00014034	527.00	326.00	107.00	647.00	390.00	386.00
WBGene00014035	764.00	387.00	315.00	663.00	330.00	413.00
WBGene00014036	813.00	569.00	264.00	1158.00	620.00	507.00
WBGene00014037	10.00	5.00	3.00	4.00	1.00	1.00
WBGene00014038	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014039	577.00	430.00	547.00	441.00	478.00	471.00
WBGene00014040	1.00	2.00	4.00	7.00	18.00	7.00
WBGene00014041	0.00	0.00	0.00	3.00	0.00	3.00
WBGene00014042	7.00	9.00	19.00	106.00	63.00	58.00
WBGene00014043	7.00	6.00	6.00	4.00	13.00	13.00
WBGene00014044	2.00	2.00	2.00	2.09	6.00	9.01
WBGene00014045	46.00	24.00	21.00	11.00	10.00	8.00
WBGene00014046	6083.00	4174.00	2497.00	2332.00	4041.00	4438.00
WBGene00014047	13037.00	5241.00	5534.00	5635.00	6156.00	7232.00
WBGene00014048	333.00	175.00	148.00	184.00	52.00	86.00
WBGene00014049	4.00	3.00	0.00	8.00	3.00	2.00
WBGene00014050	1.00	1.00	0.00	1.00	0.00	0.00
WBGene00014051	339.00	193.00	170.00	362.00	160.00	130.00
WBGene00014052	228.00	94.00	84.00	190.00	93.00	122.00
WBGene00014053	528.32	250.63	238.26	725.08	207.70	431.87
WBGene00014054	3416.68	1703.37	1209.74	3178.92	2864.30	2734.13
WBGene00014055	170.00	134.00	68.00	199.00	152.00	116.00
WBGene00014057	2389.05	1419.04	2951.05	2617.07	2278.99	2581.08
WBGene00014058	24047.00	12571.00	11476.00	24605.00	8921.00	8792.00
WBGene00014060	48.00	24.00	18.00	77.00	26.00	45.00
WBGene00014061	7.00	20.00	3.00	15.00	17.00	8.00
WBGene00014062	157.00	102.00	9.00	168.00	59.00	93.00
WBGene00014063	11.00	0.00	0.00	6.00	5.00	15.00
WBGene00014064	16.00	19.00	8.00	21.91	35.00	28.99
WBGene00014065	53.00	32.00	29.00	58.00	20.00	29.00
WBGene00014066	181.00	137.00	30.00	262.00	111.00	153.00
WBGene00014067	122.00	53.00	50.00	292.00	38.00	24.00
WBGene00014068	0.00	0.00	2.00	0.00	0.00	1.00
WBGene00014069	30.76	17.95	31.48	27.80	28.16	10.98
WBGene00014070	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014073	41.00	18.00	12.00	29.00	24.00	9.00
WBGene00014074	231.49	104.61	60.78	173.18	50.00	89.79
WBGene00014075	1371.00	720.00	294.00	1254.00	981.00	745.00
WBGene00014076	596.00	263.00	153.00	574.00	291.00	300.00
WBGene00014077	216.00	136.00	77.00	208.00	99.00	106.00
WBGene00014078	1690.00	905.00	1089.00	2501.00	1335.00	1448.00
WBGene00014079	365.00	214.00	141.00	430.00	179.00	173.00
WBGene00014080	352.00	210.00	122.00	453.00	284.00	209.00
WBGene00014081	670.00	343.00	78.00	559.00	355.00	281.00
WBGene00014082	489.00	298.00	45.00	771.00	292.00	235.00
WBGene00014083	2117.00	1238.00	1293.00	2473.00	1693.00	1629.00
WBGene00014084	6.67	2.80	4.01	6.00	18.65	4.12
WBGene00014085	158.92	151.93	119.19	338.38	107.36	178.11
WBGene00014086	11257.00	6718.00	8134.00	11958.00	9673.00	10748.00
WBGene00014087	524.00	364.00	203.00	806.00	661.00	455.00
WBGene00014088	16268.61	8650.99	7482.40	22133.80	11026.57	12200.86
WBGene00014089	81.78	36.47	35.23	92.17	19.41	44.07
WBGene00014090	3090.00	1638.00	1763.00	3010.00	1594.00	1784.00
WBGene00014091	1267.00	804.00	315.00	1381.00	539.00	463.00
WBGene00014092	1149.00	583.00	400.00	1130.00	513.00	555.00
WBGene00014093	28.00	17.00	13.00	51.00	25.00	34.00
WBGene00014094	15.00	8.00	16.00	24.00	6.00	5.00
WBGene00014095	34280.00	18562.00	12339.00	25353.00	27858.00	27595.00
WBGene00014096	14580.00	7304.00	4918.00	12232.00	8408.00	8190.00
WBGene00014097	1705.00	813.00	541.62	1384.83	1038.28	1112.60
WBGene00014098	2553.00	1502.00	1479.00	2865.00	2449.00	2311.00
WBGene00014099	550.00	296.00	183.00	586.00	199.00	220.00
WBGene00014100	398.00	278.00	460.00	532.00	333.00	335.00
WBGene00014101	758.00	429.00	717.00	678.00	269.00	348.00
WBGene00014102	204.00	117.00	71.00	183.00	83.00	81.00
WBGene00014103	319.00	185.00	75.00	278.00	71.00	102.00
WBGene00014104	168.00	77.00	317.00	354.00	81.00	246.00
WBGene00014105	14.00	8.00	5.00	18.00	1.00	8.00
WBGene00014106	216.00	132.00	109.00	214.00	434.00	383.00
WBGene00014107	81.00	38.00	14.00	31.00	54.00	48.00
WBGene00014108	8435.00	4090.00	6578.00	7949.00	4219.00	4455.00
WBGene00014109	3226.00	1478.00	853.00	3202.00	1669.00	1711.00
WBGene00014111	715.00	549.00	70.00	1303.00	860.00	630.00
WBGene00014112	1255.03	798.34	638.78	1597.31	1094.65	1117.13
WBGene00014113	1134.00	588.00	462.00	1305.00	653.00	693.00
WBGene00014114	952.00	592.00	517.00	1106.00	542.00	489.00
WBGene00014115	510.00	307.00	88.00	477.00	361.00	276.00
WBGene00014116	327.00	198.00	29.00	449.00	196.00	155.00
WBGene00014117	3652.00	2057.00	2357.00	3741.00	4297.00	4256.00
WBGene00014118	522.00	346.00	140.00	604.00	290.00	297.00
WBGene00014119	6264.00	3178.00	2046.00	5458.00	3326.00	3582.00
WBGene00014120	1394.00	769.00	775.00	1678.00	992.00	984.00
WBGene00014121	533.00	320.00	148.00	908.00	336.00	345.00
WBGene00014122	12.78	10.00	2.00	28.00	12.00	3.00
WBGene00014123	2595.00	1649.00	1504.00	2822.00	1715.00	1630.00
WBGene00014124	3017.00	1555.00	1205.00	2655.00	1858.00	1812.00
WBGene00014125	5887.00	2752.00	1745.00	4484.00	1620.00	1721.00
WBGene00014126	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014127	108.00	54.00	59.00	230.00	92.00	104.00
WBGene00014128	90.00	32.00	33.00	101.00	26.00	29.00
WBGene00014129	234.00	132.00	150.00	399.00	125.00	171.00
WBGene00014130	39.00	21.00	4.00	57.00	8.00	12.00
WBGene00014131	32.00	16.00	14.00	25.00	18.00	7.00
WBGene00014132	23.00	18.00	20.00	57.00	64.00	71.00
WBGene00014134	21.00	6.00	0.00	17.00	28.00	18.00
WBGene00014135	59.00	32.00	27.00	26.00	31.00	22.00
WBGene00014136	134.00	82.00	33.00	46.00	459.00	375.00
WBGene00014137	423.00	198.00	204.00	309.00	478.00	512.00
WBGene00014138	1570.00	656.00	685.00	689.00	668.00	756.00
WBGene00014139	3287.00	1494.00	611.00	3219.00	2415.00	2278.00
WBGene00014140	193.00	186.00	116.00	245.00	197.00	234.00
WBGene00014141	2449.00	1097.00	1183.00	1985.00	1542.00	1596.00
WBGene00014142	1.00	0.00	0.00	1.00	0.00	2.00
WBGene00014143	1.24	2.00	0.00	0.00	0.00	1.14
WBGene00014144	12.76	11.00	4.00	16.00	14.00	9.86
WBGene00014145	60.00	20.00	6.00	46.00	9.00	25.00
WBGene00014147	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014148	1165.00	765.00	519.00	1269.00	985.00	826.00
WBGene00014149	10.00	6.00	0.00	8.00	1.00	3.00
WBGene00014150	910.00	465.00	500.00	882.00	441.00	630.00
WBGene00014151	3530.00	2060.00	1361.00	3363.00	2398.00	2240.00
WBGene00014152	2158.00	1280.00	840.00	2285.00	1276.00	1091.00
WBGene00014153	309.00	224.00	106.00	368.00	299.00	222.00
