"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WBGene00000032",9.16857657404493,-1.33086779514271,1.3012332892727,-1.02277416825586,0.306414634276624,0.82876244966637
"WBGene00000033",206.290842155452,0.232532684535802,0.415181096953889,0.560075317113072,0.575428065613036,0.933624461852074
"WBGene00000034",256.895807596295,0.263568531323373,0.36348763594095,0.725110031985216,0.468384530441634,0.898705246919463
"WBGene00000035",145.669707233326,0.254031219722422,0.625737910448976,0.405970639592782,0.684764173438197,0.95939368734793
"WBGene00000036",837.230478765504,-0.0795932164717833,0.426866777960735,-0.186459149742275,0.85208471082676,0.984378754572954
"WBGene00000037",275.252459468938,0.337403775942295,0.396810373007902,0.850289707359984,0.395164037542721,0.875550082694071
"WBGene00000038",52.0981280818166,0.762092921550982,0.399924708931429,1.90559098883198,0.0567032921666582,0.496126492733709
"WBGene00000039",511.25115517146,-0.116357349812231,0.269118899369543,-0.432364096630961,0.665476808395532,0.954894725721484
"WBGene00000040",10659.8493677131,0.36395480816075,0.249751705340254,1.45726655866037,0.145042814121683,0.676040770556089
"WBGene00000041",33671.214750233,-0.0768510345737779,0.333131308642564,-0.230692920719247,0.81755337364921,0.980608343704031
"WBGene00000042",35.7741528094049,0.105487209072594,0.505222922394898,0.208793394750491,0.834609527924599,0.984238244665488
"WBGene00000043",9.60879154653499,-0.0015511084776498,0.726818906238606,-0.0021341058471869,0.998297231185928,0.999676963030068
"WBGene00000044",24.9876101756662,-0.669537397247587,0.522737013365289,-1.28083028392656,0.200253284464608,0.744301342135287
"WBGene00000045",1.57217024787857,1.13162007904943,1.88157525294183,0.601421642466942,0.547559187292828,NA
"WBGene00000046",9.58211013851539,0.722164750628347,0.775869075797164,0.930781717116849,0.351966488910222,0.852878469657304
"WBGene00000047",47.9821820435915,0.442092623494338,0.488340632613338,0.905295594856596,0.365308809523845,0.855471327183389
"WBGene00000048",21.1984249632871,-0.022944876594954,0.555019493740836,-0.0413406679471838,0.96702431243344,0.995498336368413
"WBGene00000049",7.29294340040204,-0.621462368918879,0.814060673425893,-0.763410381075794,0.445218690776895,0.894772327868059
"WBGene00000050",28.0163510174177,0.604769001872212,0.554252844824138,1.09114280155676,0.275210051739985,0.811253512352494
"WBGene00000051",95.6525675989837,0.277425289778157,0.36588445762034,0.758231960937864,0.448312130858692,0.89531605917262
"WBGene00000053",4.9712871866454,0.0335804707305307,1.07394866919079,0.03126822695896,0.975055629225587,0.996786665051197
"WBGene00000054",118.132395110466,0.326251286715926,0.3099883302967,1.05246312467202,0.292587120313892,0.818097632754318
"WBGene00000055",84.8027137017933,0.222761891508847,0.311811560200377,0.714411907517781,0.474972511024637,0.900389052825311
"WBGene00000056",83.2529876652568,0.716330487323863,0.332843528879716,2.15215386561634,0.0313852378336716,0.386758113982912
"WBGene00000057",94.9796790626241,0.195674268499913,0.318060008806569,0.615211793630157,0.538414860222955,0.924359527821279
"WBGene00000058",19.3312299243604,0.401709122671203,0.702281593154234,0.572005768892452,0.56731806638196,0.932559454544089
"WBGene00000059",93.5285608544901,0.63128999950575,0.359782250844964,1.75464464415112,0.079320110059874,0.555638441622657
"WBGene00000060",11.8461117259011,0.260074835329682,0.809545331426073,0.321260373241288,0.748013083588488,0.968766821048433
"WBGene00000061",28.3164291347787,0.66023188415067,0.49361589939777,1.33754177074964,0.181045857036923,0.720577845761896
"WBGene00000062",24.7413622603908,0.278871088544083,0.522047950567147,0.534186731776497,0.593212347966117,0.937870915289637
"WBGene00000063",51729.0224613687,-0.459250475968037,0.248694547925848,-1.84664472863704,0.0647986471044149,0.520567282620342
"WBGene00000064",28256.6437253334,-0.0931314100282803,0.357740179244798,-0.260332541412832,0.794607273304979,0.976340831516718
"WBGene00000065",58372.6585932836,-0.56818520533741,0.226174725319956,-2.51215163203419,0.0119997516208191,0.264740832874128
"WBGene00000066",69390.3490835632,-0.252279926758192,0.199362828044218,-1.26543111989882,0.205716825460832,0.75244470754542
"WBGene00000067",23343.2975710281,-1.23132837415343,0.617275462471338,-1.99477939593395,0.0460669455197289,0.452058345986146
"WBGene00000068",298.188802276114,0.352872952391493,0.334591838771313,1.05463705775763,0.291591348569044,0.817935994669495
"WBGene00000069",57.0255740029614,-0.122706794648658,0.418581560195393,-0.293149068944602,0.769408211780468,0.973005923144162
"WBGene00000070",273.343813939927,0.220177396149876,0.283347036203475,0.777059111328642,0.43712389625354,0.892077461265097
"WBGene00000071",159.152415441278,-0.467961436133854,0.630385223824237,-0.742342013181975,0.457880142944809,0.898333096339569
"WBGene00000072",166.794202697486,-0.565502303298627,0.281960495168775,-2.00560827842259,0.0448980579691994,0.446577305256808
"WBGene00000073",1029.81597476662,0.240497360629197,0.24648891488014,0.975692398768294,0.329216920174652,0.840002482092707
"WBGene00000074",238.170728369088,-0.0503703529514659,0.588840440493667,-0.0855415991966122,0.931830825271939,0.990912423759703
"WBGene00000075",452.879070116682,-0.332753858503411,0.255270031741453,-1.30353671456599,0.192391590432284,0.736448589972696
"WBGene00000079",1060.26163992633,0.133841515890006,0.314122104893454,0.426081176093621,0.670048696154135,0.955769162631044
"WBGene00000080",1185.66434570704,-0.0811796088996502,0.237703660255457,-0.341516023827348,0.732715143934148,0.966921841268132
"WBGene00000081",18072.7152405095,0.676300227748635,0.364808713518197,1.85384888761683,0.0637607820636083,0.517725009120868
"WBGene00000082",42.0538446947513,0.0413961554019383,0.441831617430253,0.093692152776896,0.925353704033774,0.990788827745962
"WBGene00000083",1272.97441247726,-0.227518892531598,0.240369258086854,-0.946539063865596,0.343873707588686,0.849540833538966
"WBGene00000084",69.941309760916,0.32963362552087,0.361782834302684,0.911136721442909,0.362223340158148,0.854786679073684
"WBGene00000085",92.682581596881,0.394621847542298,0.329842858101423,1.19639348814082,0.231543041311464,0.779668436334196
"WBGene00000086",318.03647006704,0.294387147349575,0.410734597356457,0.716733260953156,0.47353869868444,0.900389052825311
"WBGene00000088",434.457343257539,-0.314732726654921,0.311655734916732,-1.00987304706269,0.312556117372965,0.83215861010276
"WBGene00000089",764.70108492176,0.425273838185193,0.217062018389917,1.95922732746941,0.0500861701322094,0.466307121620426
"WBGene00000090",521.092307592718,-0.105424310903732,0.275796170217286,-0.382254441099284,0.702272644072824,0.96231788694846
"WBGene00000092",1169.91204998605,0.253005769535474,0.365694326785755,0.69185040894468,0.48903127626121,0.90668205593637
"WBGene00000093",1342.40744542596,-0.0733410623570401,0.321858378292021,-0.22786749484737,0.819749253325037,0.981571930953701
"WBGene00000094",120.880134139842,-0.062404992696073,0.393716742516803,-0.158502257986679,0.874061041538966,0.984869392490443
"WBGene00000095",531.20948260569,-0.164601556667647,0.275381054873454,-0.597722878007298,0.550024857521736,0.926799440258153
"WBGene00000096",11.20544872946,0.434052935789827,0.672310459776335,0.645613837295091,0.518529473747488,0.918274200749695
"WBGene00000097",1341.17356994025,0.150352430617753,0.30907224484647,0.486463709131952,0.626638429803709,0.945478519725191
"WBGene00000098",2168.10594526633,-0.12535732031121,0.230921783291472,-0.542856193661827,0.587228819349657,0.935280724404867
"WBGene00000099",1127.16103412723,-0.369400347793929,0.265556712236914,-1.391041275825,0.164212910644561,0.699850612141672
"WBGene00000100",2350.504817651,0.327038877639449,0.313669715812473,1.04262178065979,0.297123497575237,0.821593737331663
"WBGene00000101",830.110029924417,0.0537501934415875,0.256631952641796,0.209444665359389,0.834101127952825,0.984238244665488
"WBGene00000102",2296.44446576443,-0.0779844634915175,0.368611950844801,-0.211562493600083,0.832448372710491,0.984221326688366
"WBGene00000103",1186.86104706096,-0.0113259550808164,0.267196924952645,-0.0423880442592057,0.966189359083311,0.995498336368413
"WBGene00000105",565.838014606184,0.190582115877986,0.316586385183249,0.601990877679948,0.547180209672009,0.926379438525814
"WBGene00000106",2010.69302842755,-0.360893057435096,0.256481860751108,-1.40708998436856,0.159400707638847,0.693332005160924
"WBGene00000107",36079.8496545381,-0.0269396554664939,0.207931528485204,-0.129560224285134,0.896914374348276,0.987118437854334
"WBGene00000108",61.2219381742593,1.31714782943299,0.52204098237611,2.52307361663042,0.0116334044308636,0.262634995204887
"WBGene00000109",3318.78191762086,-0.0831715643334367,0.261416606453074,-0.318157157121411,0.750365729163585,0.968870235954528
"WBGene00000110",5621.35287161327,0.0679024733480031,0.26407445327763,0.257133821561357,0.797075469265237,0.976616908118516
"WBGene00000111",733.660302928818,0.0808471746626256,0.24883930099692,0.324897129748916,0.74525892928104,0.968682302876473
"WBGene00000112",8629.26123408264,0.544125641435265,0.440614372227481,1.23492485886126,0.216858470734024,0.762341254579605
"WBGene00000113",5703.59330290475,0.696815292910778,0.424345326118274,1.64209489305548,0.100570339892212,0.603687922604807
"WBGene00000114",47370.6910581252,0.483691812859539,0.259026172920269,1.86734725455108,0.0618531104341065,0.509882492806052
"WBGene00000115",5286.09749132103,-0.267863654721657,0.293265894656701,-0.91338154078646,0.361041910478099,0.854739670773439
"WBGene00000116",444.410779739398,-0.128940788640115,0.273926116709588,-0.470713746425339,0.637845166532867,0.94759223822811
"WBGene00000117",3137.96646452244,0.0583898679663531,0.303612724379911,0.192316932979692,0.847493955367112,0.984339058108126
"WBGene00000118",1039.43786619629,-0.446407504324443,0.283170616574677,-1.5764612505504,0.114919542188402,0.62719836461219
"WBGene00000120",920.321890259824,-0.285516219265116,0.387495181951588,-0.736825211160399,0.461228649565788,0.898705246919463
"WBGene00000121",4034.88225990182,-0.147830425514325,0.249799108217619,-0.591797250875448,0.553986364334554,0.926880852401488
"WBGene00000122",5848.95899863048,-0.112090823538664,0.263961140698479,-0.424648958714361,0.671092597214541,0.956219590789803
"WBGene00000123",7465.13281043308,0.193662047600518,0.249496831340102,0.776210449488741,0.437624737234456,0.892077461265097
"WBGene00000133",178.116529907113,0.615584701405623,0.345420394032841,1.78213189504698,0.0747277256547746,0.543795772110696
"WBGene00000134",21.3607743466385,0.463198755922559,0.492165738091825,0.941143846620502,0.346631148474725,0.851382054692623
"WBGene00000135",82.1602342942702,0.146078470838802,0.355797089178332,0.410566795743472,0.6813902153039,0.958253770386132
"WBGene00000136",1304.80614148301,-0.329169072942729,0.269852941901489,-1.21980909536607,0.222537252657842,0.770299441975565
"WBGene00000137",374.195336594122,-0.261734756370587,0.29820538257977,-0.877699638102854,0.380106740947106,0.864978557073821
"WBGene00000138",309.898251420326,0.103869993618913,0.312289100212925,0.332608450144729,0.739429863935142,0.968070062600398
"WBGene00000139",78.4746025600958,-0.815615955606443,0.396063065219989,-2.05930829514087,0.0394647143444288,0.425869110884287
"WBGene00000140",6642.00747096101,0.0443259527801207,0.330139610993935,0.134264266704231,0.893193608391819,0.987014817971357
"WBGene00000142",1855.76097814428,-0.0862706564251,0.201921812711055,-0.427247830567722,0.66919882665289,0.955231894782786
"WBGene00000143",755.11330965976,-0.190614697816239,0.253979422193317,-0.750512368955434,0.452946177107919,0.896984144480142
"WBGene00000144",715.455283989671,-0.053935658519267,0.271673476766172,-0.198531189578323,0.842629484621061,0.984339058108126
"WBGene00000145",903.670889553537,-0.724332818266269,0.267480583189467,-2.70798279871102,0.0067693530841613,0.198000852529317
"WBGene00000146",1104.50139125514,0.31248637392284,0.225553952267492,1.38541741690366,0.165924868361292,0.70186064865424
"WBGene00000147",989.084907826197,-0.269389996503828,0.222717447218795,-1.20955946589664,0.226447979826519,0.775031640136815
"WBGene00000148",450.987403764137,-0.130225581180881,0.270908487990049,-0.480699523839446,0.630730069612405,0.946116355214686
"WBGene00000149",5305.5887672558,0.230915630532719,0.382307945751944,0.604004266975257,0.545840805292391,0.92629813541778
"WBGene00000150",933.192474138824,0.151089999086382,0.297902784247458,0.507178875377268,0.612029315760911,0.942191799256172
"WBGene00000151",998.866424082824,-0.192098177794831,0.228770428531721,-0.839698465521714,0.401077474580987,0.877406787369979
"WBGene00000155",5710.39848648056,-0.127265751043165,0.264293164036012,-0.481532511472086,0.630138078803539,0.946026102698632
"WBGene00000156",626.170746727126,-0.272274060021593,0.364605299592792,-0.746763857589785,0.455206115764257,0.897037106508773
"WBGene00000157",1467.29658282028,-0.0896521833042118,0.345572065734856,-0.259431222004496,0.795302542442347,0.976405267892246
"WBGene00000158",2436.18668195337,-0.0704692019876697,0.339241141484625,-0.207725990070882,0.835442923158583,0.984238244665488
"WBGene00000159",1397.44112696016,-0.100409888752099,0.252184878219856,-0.398159832028315,0.690512372787861,0.961207320162285
"WBGene00000160",1340.34550801077,-0.0422899431218986,0.485219793054806,-0.0871562614040394,0.930547305345917,0.990901789314404
"WBGene00000161",750.987789089152,0.0515952510716288,0.274317323557449,0.188086010764914,0.850809227181272,0.984378754572954
"WBGene00000162",2808.61071108234,-0.110232814833344,0.238637414955512,-0.461925950940654,0.644134423351206,0.948350719444509
"WBGene00000163",1195.90230619934,0.0339378218640979,0.219030730121745,0.154945481144285,0.876864297825529,0.984869392490443
"WBGene00000164",432.389252488243,-0.136457664478934,0.26159596382933,-0.521635205992556,0.601924345927263,0.939157930993997
"WBGene00000165",2988.33492357206,0.0912786022906471,0.424022670864182,0.215268212203409,0.829558211624227,0.984130333483783
"WBGene00000166",25.0165766204847,0.528465155254161,0.491539091272072,1.07512335160674,0.282319505927787,0.81416071329416
"WBGene00000168",2669.96488549699,-0.119711057162067,0.257645725411016,-0.464634361665015,0.642193320735976,0.947977049931165
"WBGene00000169",32052.4500928947,0.593632586121255,0.407463149880211,1.45689882949115,0.145144309207225,0.676040770556089
"WBGene00000170",2968.04732815872,-0.192530520071987,0.417605181205243,-0.461034797308615,0.644773639969437,0.948588564044235
"WBGene00000171",16.0874900792535,0.151412322969194,0.824663438011848,0.18360499082417,0.854323347575142,0.984378754572954
"WBGene00000172",355.019505216472,-0.229374077824836,0.465299304113324,-0.492960285556266,0.622040649131316,0.944078666415829
"WBGene00000173",12.9385327353632,-0.233817312079655,0.657278752622571,-0.355735387986776,0.722038740559477,0.964119811743051
"WBGene00000174",112.555483494031,0.472892310271797,0.414626513603187,1.14052597881951,0.254067235848761,0.797915898160644
"WBGene00000175",5738.27527186626,-0.235584763804191,0.221840280029201,-1.06195666437664,0.288255358931959,0.817111683687048
"WBGene00000176",2465.5062770592,0.481254428542791,0.39365837155262,1.2225179580068,0.221511817081223,0.76913022004539
"WBGene00000177",158.311988699337,0.253104678111532,0.415691875035697,0.608875692097175,0.542606837425918,0.925946560487276
"WBGene00000178",1585.44028228251,0.0736648651918651,0.337949631400762,0.217975870802205,0.827447911708508,0.983613360334802
"WBGene00000179",2417.41731615642,0.196738876155377,0.391907087578692,0.50200387385409,0.615664796014079,0.943150489567321
"WBGene00000180",820.185990584735,-0.0314399314364812,0.263349672561398,-0.119384737146963,0.904970552803066,0.987853673143923
"WBGene00000181",9303.34306553802,0.148623317343722,0.40861699130641,0.363722802785443,0.716065013833529,0.962525339397041
"WBGene00000182",12987.8188490929,0.231122168026255,0.352604199294979,0.655471966835267,0.512163929549545,0.915711732104806
"WBGene00000183",19806.5066040168,0.43648668851799,0.370163124245673,1.17917388288602,0.238328943524835,0.784150600244327
"WBGene00000184",1500.3829835314,-0.152702967413136,0.36076241934787,-0.42327847697986,0.672092095615576,0.956428993068388
"WBGene00000185",1.73087070942834,1.02925093127292,1.50675808939317,0.683089700011123,0.494550163501599,NA
"WBGene00000186",986.699501474544,0.399097104800896,0.282254914287849,1.41395980937249,0.157373703347906,0.689634728012391
"WBGene00000187",1788.43295060959,-0.260850277400504,0.248112651918202,-1.051338073185,0.293103346646183,0.818436462487514
"WBGene00000188",241.814956142313,1.12366880496912,0.404323917708112,2.7791301868526,0.00545046759287892,0.178125734217154
"WBGene00000189",578.657110739505,-0.232438116180454,0.230616312728927,-1.00789971632956,0.313502607847015,0.83215861010276
"WBGene00000190",54.0365975942406,0.973929532741455,0.565249728077389,1.72300752103699,0.0848871649595015,0.56854368153554
"WBGene00000191",18.5931486435699,0.430089671878595,0.681040526873855,0.631518470498097,0.527701576113535,0.922626954329218
"WBGene00000192",4005.71970135856,-0.0191780188672515,0.261731906276406,-0.0732735230491854,0.94158846059591,0.992002794708866
"WBGene00000193",22.9781422168114,-0.335953559790794,0.584173848600874,-0.575091748107896,0.565229248476065,0.932157019739912
"WBGene00000195",890.27592810775,-0.0355530977160524,0.231100711588305,-0.153842441555908,0.877733968635216,0.984869392490443
"WBGene00000196",224.578656152709,-0.760329274492689,0.412530799194718,-1.84308487021307,0.0653166199954101,0.522716212881355
"WBGene00000197",7425.37224464557,0.380911890208281,0.317239926074912,1.2007060237378,0.229865256659645,0.778230306353611
"WBGene00000198",8735.4741504738,0.154309298474938,0.350547016090144,0.440195726656128,0.659795354526832,0.953283417991635
"WBGene00000199",5377.43209391815,0.402539522152978,0.294899303307882,1.36500669088634,0.17225094707603,0.709952922849715
"WBGene00000200",3512.49301306969,0.0308801357750403,0.246288263036965,0.125382084368371,0.900221070785299,0.987384991283942
"WBGene00000201",4665.65274025203,0.121864432602062,0.281637169741417,0.432700103874609,0.665232654351799,0.954894725721484
"WBGene00000202",1473.67213756376,-0.279761642814552,0.233668238244351,-1.19726003378346,0.231205216890642,0.779668436334196
"WBGene00000203",4439.60144722457,-0.0282442488156089,0.368065907276568,-0.0767369328623689,0.938832822974969,0.991284798624884
"WBGene00000204",2231.27430884146,-0.0801596291723978,0.243524055401676,-0.32916513746529,0.742030872211592,0.968519290623829
"WBGene00000205",2760.19415885322,-0.0197427967308105,0.353190541427449,-0.0558984299268557,0.955422721612963,0.99272545934697
"WBGene00000206",9465.85969087662,0.0391727851696275,0.348555991237347,0.11238591834433,0.91051742012295,0.989423482625435
"WBGene00000207",22586.7713639671,-0.129811622507938,0.268417693034674,-0.483617980023279,0.628657012017896,0.945717648742901
"WBGene00000208",2595.16137379605,0.418198568721093,0.283326056040538,1.47603285968608,0.139935071163418,0.668537778172627
"WBGene00000209",14899.7063843674,-0.00992445957047312,0.486662126853144,-0.0203929153777523,0.983729935386148,0.998028279249418
"WBGene00000210",7818.71202634342,-0.313007723084503,0.41374495953359,-0.756523350610368,0.449335477732825,0.895903359510092
"WBGene00000211",231.932554690865,0.262856246015516,0.32652148353507,0.805019759097363,0.420808277634033,0.885784226886564
"WBGene00000212",1356.0795960164,-0.7041426917446,0.427561564902967,-1.64688023794749,0.0995826646158919,0.601936612340453
"WBGene00000213",306.756443010634,-2.59864127154756,0.632211092661936,-4.11040125950011,3.94972152692004e-05,0.00623849928825875
"WBGene00000214",279016.906401657,-0.175680283188044,0.520911441192212,-0.337255566485474,0.735924252300117,0.967468187122361
"WBGene00000215",31907.9662910903,-0.191543483489588,0.501313218729869,-0.382083448696773,0.702399468189794,0.962320182317533
"WBGene00000216",110727.426332102,-0.064718711413891,0.470323221261431,-0.137604754535215,0.890552797703547,0.986944806438237
"WBGene00000217",18619.2580489666,0.254482118709577,0.375319022840388,0.678042154068489,0.497744965968329,0.910652469043634
"WBGene00000218",53007.9942201237,-0.559836296398934,0.618667761709624,-0.904906204991002,0.365515079503916,0.855679327762485
"WBGene00000219",130895.116669573,-0.441258710545011,0.580365826311045,-0.760311325271794,0.447068513826028,0.89531605917262
"WBGene00000220",201.028851782163,0.467045561955128,0.338612642322421,1.37929156676441,0.167804875635557,0.70453380505346
"WBGene00000221",1366.97398197885,-0.03136066516702,0.250019520394723,-0.125432866671806,0.900180869737252,0.987384991283942
"WBGene00000222",349.538927080486,-0.127676523761034,0.422483020198608,-0.302205100931663,0.762495715953531,0.972641040523564
"WBGene00000223",2614.29505419049,-0.0699387123174283,0.384522205157836,-0.181884716615313,0.855673198809032,0.984378754572954
"WBGene00000224",2048.38637865654,0.433689090516202,0.236150053195462,1.83649795817423,0.0662840438026447,0.525942935637615
"WBGene00000225",603.443594245895,0.0276285012461415,0.284364897344376,0.0971586208570688,0.922600428295677,0.990788827745962
"WBGene00000226",570.123526234861,0.0293623770278169,0.239958909935334,0.122364187417461,0.902610599633169,0.987522369725543
"WBGene00000227",1038.05847979454,-0.104509315273547,0.377068175370279,-0.277162916681896,0.78165501276569,0.974190251940001
"WBGene00000228",3456.46928796023,-0.566426311696778,0.342971804962733,-1.65152442125184,0.0986315383321027,0.599579405041604
"WBGene00000229",84468.1382574031,-0.0196740289192701,0.309968399273687,-0.0634710795209123,0.949391387994838,0.992121282228088
"WBGene00000230",26624.4837970373,-0.202603856811269,0.310669229507392,-0.652152957447781,0.514302503819229,0.917030595795864
"WBGene00000231",2832.39696730584,-0.215887786719485,0.334590659552999,-0.645229567997814,0.51877842762749,0.918340450192547
"WBGene00000232",101.687439579165,0.235105851789889,0.352163815027603,0.66760365988045,0.504386620890069,0.91302672481879
"WBGene00000233",153.990599189957,0.101713683673765,0.385174788816443,0.264071498517097,0.791724825461828,0.976088940630739
"WBGene00000235",7213.28705672714,0.0808867594625239,0.429565432763406,0.188299041992688,0.85064223630192,0.984378754572954
"WBGene00000236",907.553586471786,-0.262406307419913,0.354314480891556,-0.740602830456221,0.458934291326175,0.898640613528252
"WBGene00000237",1528.90532040831,0.34703118242388,0.265388233188324,1.30763590478264,0.190996832631479,0.733150141149236
"WBGene00000238",259.957380040118,-0.176352938414733,0.313839378114158,-0.561921003904697,0.574169842453267,0.933624461852074
"WBGene00000239",803.045368102403,0.0555177826515677,0.263875091993783,0.210394176396444,0.833360037501754,0.984238244665488
"WBGene00000240",1400.71509150719,0.0305554803330901,0.285280197907331,0.107106909477873,0.914704165732195,0.990162612638042
"WBGene00000241",57.6674363254182,0.3213109746175,0.47046762126206,0.682960867223045,0.494631570579803,0.908780553385408
"WBGene00000242",23.5145292513314,0.0036081550363682,0.553141281476182,0.0065230261367205,0.994795415064892,0.999469299058925
"WBGene00000244",96.7219041561533,0.389525994103651,0.356699712961623,1.09202777560283,0.274820892837224,0.811253512352494
"WBGene00000245",1490.73582629556,0.347778746767099,0.472627672865738,0.735840846259322,0.461827560039296,0.898705246919463
"WBGene00000246",92.1646477196155,-0.0422200523807496,0.359423775845833,-0.117465941927167,0.9064908315664,0.988341769143706
"WBGene00000247",1050.89586653462,0.407420759461658,0.325701202718872,1.25090345402661,0.210969703559527,0.755261677674349
"WBGene00000248",1038.16369091355,0.199998712032428,0.256865488756365,0.778612623286757,0.436207940814882,0.891960040184793
"WBGene00000249",1277.28260105864,-0.365035852498939,0.252631209770409,-1.44493569432963,0.148475949084891,0.677229639407402
"WBGene00000250",387.936171570248,-0.129124270509735,0.403715601884069,-0.319839683943685,0.749089863028542,0.968870235954528
"WBGene00000251",29.693565961963,-0.32874986966084,0.617561043146307,-0.532335828675249,0.594493421508657,0.938080161755955
"WBGene00000252",541.142196910289,-0.427536567200977,0.540806575144807,-0.790553567301765,0.429204551534545,0.888843170699228
"WBGene00000253",622.753223606578,0.141356043799764,0.264642013177521,0.534140600362435,0.593244261730024,0.937870915289637
"WBGene00000254",4168.31033360367,0.16013712488243,0.208632456489419,0.767556149110249,0.442750922774168,0.893761845507955
"WBGene00000255",61.8241624898225,-0.00323420601619015,0.580115248540295,-0.00557510947062358,0.995551729272026,0.999469299058925
"WBGene00000256",3562.86412133427,-0.440406718734929,0.701889002788897,-0.627459209340807,0.530358266437948,0.923428719297386
"WBGene00000257",783.158491767488,-0.440093886893817,0.338069529083192,-1.30178513303847,0.192989847406286,0.736580034687233
"WBGene00000259",380.905129910275,-0.353201374951329,0.232790141836296,-1.51725228639497,0.129202999754312,0.653386644810415
"WBGene00000262",526.045928761388,0.148663579922761,0.21857477187692,0.680149765895555,0.496409636095396,0.910166321380637
"WBGene00000263",14711.4865986222,0.0238698281920341,0.498431660378438,0.0478898715501154,0.961804011462434,0.994806292673712
"WBGene00000264",320.47740485567,-0.0431220449310923,0.246812657953442,-0.174715694440707,0.861303035080739,0.984378754572954
"WBGene00000265",351.002541467928,0.270992201499825,0.251738854603629,1.07648142725727,0.281712002824938,0.81416071329416
"WBGene00000266",1552.54772287491,0.0264070720189513,0.218682308391041,0.120755410957758,0.903884768473219,0.987729641180936
"WBGene00000267",44.6676288111197,-0.590295783577812,0.678145444011093,-0.870456019119338,0.384051244275273,0.868298083273096
"WBGene00000268",875.351491532411,-0.075075856550476,0.367719892783215,-0.204165882846964,0.838223871336577,0.984339058108126
"WBGene00000269",1283.79229838839,0.599004668008965,0.377079914657792,1.5885350683623,0.112165397702172,0.623762042002141
"WBGene00000270",196.744856250669,-0.833658016234423,0.368768311687601,-2.26065524019496,0.0237806141970388,0.343910092575647
"WBGene00000271",377.505441853739,-0.533041147173397,0.400886419031293,-1.32965628634026,0.183631543767949,0.724591665128616
